image_id,raw_path,processed_path,status,action,reason,sha256,dhash,width,height,raw_mode,processed_mode,is_grayscale,processed_size_bytes
caltech_headphone_004,data/raw/caltech_headphone_004.jpg,data/processed/caltech_headphone_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,473b4611fa1e4053ae9423e3fc808223841cc410edaf34b557a74db56be0d853,2baa0b2766870b4b,300.0,297.0,RGB,RGB,False,51660.0
caltech_headphone_005,data/raw/caltech_headphone_005.jpg,data/processed/caltech_headphone_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,5bc045488741d2c82e38c111808312ea6128227a10209f4ae68ce4d914c67b8b,0f5747eba7cb8f1e,300.0,280.0,RGB,RGB,False,72297.0
caltech_headphone_006,data/raw/caltech_headphone_006.jpg,data/processed/caltech_headphone_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,0b56392595e384fc81d40fbf1d8f05e6b603684f872dad5d6f086d4ecfd5bc95,1fc968ac6a6acc60,260.0,300.0,RGB,RGB,False,92037.0
caltech_headphone_007,data/raw/caltech_headphone_007.jpg,data/processed/caltech_headphone_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,4de7d0a591ec370430107bbc46ed5554fe4430208fe6d720af364bda1c0d4af4,2b2b96972b282969,279.0,300.0,RGB,RGB,True,30478.0
caltech_headphone_008,data/raw/caltech_headphone_008.jpg,data/processed/caltech_headphone_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,7dc8089049f2d76462b8ee0261472b45cb6085e6d5a49e9d79eeebe7d5b25a42,6f76fcd9747672cc,210.0,300.0,RGB,RGB,False,72538.0
caltech_headphone_009,data/raw/caltech_headphone_009.jpg,data/processed/caltech_headphone_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,333ffdab9970462c2899701a22759e8e29251ce20f8f6787fd5f6604d2a965d5,0de81928ae8e8e96,300.0,292.0,RGB,RGB,False,83036.0
caltech_headphone_010,data/raw/caltech_headphone_010.jpg,data/processed/caltech_headphone_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,e8a5d3be6734d123370550883d6a2bd70147c08611eec0fc6de2a1a8f55259e3,1cc9c99b9a1e37e6,300.0,264.0,RGB,RGB,False,84592.0
caltech_hedgehog_001,data/raw/caltech_hedgehog_001.jpg,data/processed/caltech_hedgehog_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,77cb0800ffc76813bcebdc049d5811e40c34cc0a74edf505ef4ddb740e20f912,c9e362e8f4bc3af5,300.0,225.0,RGB,RGB,False,148951.0
caltech_hedgehog_002,data/raw/caltech_hedgehog_002.jpg,data/processed/caltech_hedgehog_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,c404c48065601cb6c9aa54dfcc5cfb6c0ab3b4536d30925b2449fc2d62055160,2199d2373330c86e,300.0,255.0,RGB,RGB,False,203398.0
caltech_hedgehog_003,data/raw/caltech_hedgehog_003.jpg,data/processed/caltech_hedgehog_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,3ccea8d7039607f2c1d8ec0e33675e248d77aa246b976ff1bb7c4ec2a530c86d,178fcd0b4a8ccc17,300.0,272.0,RGB,RGB,False,104796.0
caltech_hedgehog_004,data/raw/caltech_hedgehog_004.jpg,data/processed/caltech_hedgehog_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,713b3ca8563f98da95a7cb085e1a05faaf57cab0fd84cc8eed49b8241a0ff87e,28138e4c2c8a40ea,300.0,262.0,RGB,RGB,False,90754.0
caltech_hedgehog_005,data/raw/caltech_hedgehog_005.jpg,data/processed/caltech_hedgehog_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,9ce984417ddb676f200500dbfcbbd50169439f6bcc1cf606524eca677a1ef532,c42781d09031c273,300.0,222.0,RGB,RGB,False,135534.0
caltech_hedgehog_006,data/raw/caltech_hedgehog_006.jpg,data/processed/caltech_hedgehog_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,e05fbe9a04415a74f7f38279c84e9ba74d7d0f2edc14f6a9b47f485bd48bc02f,0b69395b973d2d6c,300.0,202.0,RGB,RGB,False,147538.0
caltech_hedgehog_007,data/raw/caltech_hedgehog_007.jpg,data/processed/caltech_hedgehog_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,a5654291b7824ca45a0d0a9e91d5c781ff5c1c5a0ef6cf20d930848c45db1076,83e63e84c607c3d1,300.0,169.0,RGB,RGB,False,85902.0
caltech_hedgehog_008,data/raw/caltech_hedgehog_008.jpg,data/processed/caltech_hedgehog_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,a6d40ae43742c31ff8e5c54cafd9512191f093bf494c61105fb0b0a1c7b391d1,64e0d2f662052750,300.0,264.0,RGB,RGB,False,158449.0
caltech_hedgehog_009,data/raw/caltech_hedgehog_009.jpg,data/processed/caltech_hedgehog_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,52fd42fd2dd9968b78aced405c3eee36734014b5758b8a1604a60a3e2f1769b3,462e0f0e4ecdadae,300.0,260.0,RGB,RGB,False,116554.0
caltech_hedgehog_010,data/raw/caltech_hedgehog_010.jpg,data/processed/caltech_hedgehog_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,6a8489a59385d624fc8f3d1c15fbe3f0e8490f416f85c87f0e0e39052e504195,c9e362e8f4fc72f5,300.0,225.0,RGB,RGB,False,153993.0
caltech_helicopter_001,data/raw/caltech_helicopter_001.jpg,data/processed/caltech_helicopter_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,c456d716a40232d2ae58bb8afc832e78a05b4831d455df3c183e703402d93e3a,2010c4951792e3ee,300.0,193.0,RGB,RGB,False,77309.0
caltech_helicopter_002,data/raw/caltech_helicopter_002.jpg,data/processed/caltech_helicopter_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,0f9c3ea64439b81b930c94434f08d0592b61393cf86c41c9a47c2f9ad95834ac,7440213be47c0c24,300.0,196.0,RGB,RGB,False,150892.0
caltech_helicopter_003,data/raw/caltech_helicopter_003.jpg,data/processed/caltech_helicopter_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,3660d9a9fea11ec8cf5f4ea27466491d27b55777242792826069961939e0192e,df63f5b90bf6381a,300.0,236.0,RGB,RGB,False,106499.0
caltech_helicopter_004,data/raw/caltech_helicopter_004.jpg,data/processed/caltech_helicopter_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,73c1278a0f5c6326d136a10b6d3ece00d5afe92692b2495e2d08ab4702c465c2,f25223ce6a199370,300.0,180.0,RGB,RGB,False,39579.0
caltech_helicopter_005,data/raw/caltech_helicopter_005.jpg,data/processed/caltech_helicopter_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,0bcdb092fa4c8ba0e8eb1ab4747547dae9f6e386e99732ed17db95c504fe8f5e,70f07226a491f1f0,300.0,165.0,RGB,RGB,False,66164.0
caltech_helicopter_006,data/raw/caltech_helicopter_006.jpg,data/processed/caltech_helicopter_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,90aeaf26d6b231843032b0f34dbbc1ad9f9c80315aa34b2679ba7734f41e8854,01f00d0b9e97080f,300.0,183.0,RGB,RGB,False,31489.0
caltech_helicopter_007,data/raw/caltech_helicopter_007.jpg,data/processed/caltech_helicopter_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,3cdb8e690a151d24d712172be88c7514ab98540b1c1d477743fe0d5ee91c1800,230341b19b5d6174,300.0,221.0,RGB,RGB,False,153105.0
caltech_helicopter_008,data/raw/caltech_helicopter_008.jpg,data/processed/caltech_helicopter_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,bac95361e01b498579d6083a80eb5cbc4a6d26d561f535b8786502018031efea,215103c38d0961a9,300.0,231.0,RGB,RGB,False,97226.0
caltech_helicopter_009,data/raw/caltech_helicopter_009.jpg,data/processed/caltech_helicopter_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,504a5fd421efa2e5fba5bdbd684d7553462cc7c5a1d4d7c16095b537323f4ce7,601f73571bcecd4e,300.0,195.0,RGB,RGB,False,67182.0
caltech_helicopter_010,data/raw/caltech_helicopter_010.jpg,data/processed/caltech_helicopter_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,bc1b2c606b03b55a5984571361d8e326b4f8d6ca278e7b1b47838e0be7eb51ec,eff97bb633237a1f,300.0,254.0,RGB,RGB,False,151774.0
caltech_ibis_001,data/raw/caltech_ibis_001.jpg,data/processed/caltech_ibis_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,6bb8d303b42c4283a2e74ab64cc440f1b19a34678dce99e2db30ab00a913916d,79e1e9e983b57372,186.0,300.0,RGB,RGB,False,119805.0
caltech_ibis_002,data/raw/caltech_ibis_002.jpg,data/processed/caltech_ibis_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,a1d6b5ed009f8f759645b6b9e297a1ed0bfe5630459b28317941c428f8f034b3,d0c0d2dc78197773,300.0,259.0,RGB,RGB,False,118049.0
caltech_ibis_003,data/raw/caltech_ibis_003.jpg,data/processed/caltech_ibis_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,5d2c694b97d2275e25b2518d1045ec169e9047ea5eb16b1b6cb74a697310bd31,2839c84852991e9a,300.0,287.0,RGB,RGB,False,111282.0
caltech_ibis_004,data/raw/caltech_ibis_004.jpg,data/processed/caltech_ibis_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,3a1b8fcbd9a7f27fb22a97f14baa243d6e5073bfbeafd5e04df5e5db5ae0bc4a,a5d8daecf1d20815,300.0,265.0,RGB,RGB,False,166523.0
caltech_ibis_005,data/raw/caltech_ibis_005.jpg,data/processed/caltech_ibis_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,8cbaf2a604997808568916e81f83c8b2e2ef5f6302fb54e5371e2e1917304ce7,9b6a31f3919180c0,280.0,300.0,RGB,RGB,False,121510.0
caltech_ibis_006,data/raw/caltech_ibis_006.jpg,data/processed/caltech_ibis_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,c634120112eea0bb1b18015dee262495eb7e3f3bf1091ac2d0420d6bec5e1a69,d975f4e0c5784868,213.0,300.0,RGB,RGB,False,106163.0
caltech_ibis_007,data/raw/caltech_ibis_007.jpg,data/processed/caltech_ibis_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,8058c267fe30443be58d1beefca04c1f43cbce34eb5fdea1966947490f2395be,33d6c4e9ac423e1e,300.0,244.0,RGB,RGB,False,154986.0
caltech_ibis_008,data/raw/caltech_ibis_008.jpg,data/processed/caltech_ibis_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,7ce9ee50fb7a12d6579da1831c7294ae0924f7a961750dd0dd88dc15fdef2e86,4b49cba1a1421a05,300.0,274.0,RGB,RGB,False,146379.0
caltech_ibis_009,data/raw/caltech_ibis_009.jpg,data/processed/caltech_ibis_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,ef62c8993f55fe03abe9d2156b3fb00795434bd7804e84309f0f732dce6a8b7c,7b7ed8f1b357e77a,253.0,300.0,RGB,RGB,False,117460.0
caltech_ibis_010,data/raw/caltech_ibis_010.jpg,data/processed/caltech_ibis_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,2db4a351659d2bc2a7dc941c15181b56851cd0119f5a3de753322a60e48d40b8,733b2cf0f387f0e0,300.0,233.0,RGB,RGB,False,81623.0
caltech_inline_skate_001,data/raw/caltech_inline_skate_001.jpg,data/processed/caltech_inline_skate_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,1d13606b529d108f4e3d92ed90fd4d12302636624ad992ea15251cce72fc5281,9591959347461434,300.0,257.0,RGB,RGB,False,79799.0
caltech_inline_skate_002,data/raw/caltech_inline_skate_002.jpg,data/processed/caltech_inline_skate_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,7c15669f410308ab35c393ce1450b24713f3f4e276ea8937acc5e63af20c24c9,8d8d03198ccecfe3,288.0,300.0,RGB,RGB,False,124866.0
caltech_inline_skate_003,data/raw/caltech_inline_skate_003.jpg,data/processed/caltech_inline_skate_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,6c4a816c51f210beccecf358d0a76eeeeacfd53f34a21371f5bd991cb924bd5d,99990e0e0fcdcfe2,291.0,300.0,RGB,RGB,False,131552.0
caltech_inline_skate_004,data/raw/caltech_inline_skate_004.jpg,data/processed/caltech_inline_skate_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,240e810ba5306904cfb02df21404fe4993e86c151a16f227b8800cd4198fa3a3,4806268686460608,300.0,274.0,RGB,RGB,False,70455.0
caltech_inline_skate_005,data/raw/caltech_inline_skate_005.jpg,data/processed/caltech_inline_skate_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,60e1fd39d0c7bb3f3f17119f1abd19201abec62a954c4cd68a898fefcf754702,4b0f070f0e677109,300.0,300.0,RGB,RGB,False,105391.0
caltech_inline_skate_006,data/raw/caltech_inline_skate_006.jpg,data/processed/caltech_inline_skate_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,ba76b4fd0ff1278d6a0bfdffb6ece109e49e44d89a7426d4f3e8b492f8befb5e,3b3fb89a4b6b89b2,300.0,286.0,RGB,RGB,False,112242.0
caltech_inline_skate_007,data/raw/caltech_inline_skate_007.jpg,data/processed/caltech_inline_skate_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,2fb61bdcb7f62a8c5905948c1b1bf2b399a14cb1cb7508a4865e4f9fc7a9c11f,0c0c2c0cce4ecc4e,300.0,300.0,RGB,RGB,False,72073.0
caltech_inline_skate_008,data/raw/caltech_inline_skate_008.jpg,data/processed/caltech_inline_skate_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,5a582a0fb73aad76c5665f01c07b4905cdb11fbbd3a307b3b8530b8da2b07301,464e0e0c0c4c4c0c,300.0,250.0,RGB,RGB,False,73221.0
caltech_inline_skate_009,data/raw/caltech_inline_skate_009.jpg,data/processed/caltech_inline_skate_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,c97614025ee036f96b7557837f1cb7c4466ea1078d3172f3f49260ef4897d053,89c9a9c9f0711352,300.0,225.0,RGB,RGB,False,69234.0
caltech_inline_skate_010,data/raw/caltech_inline_skate_010.jpg,data/processed/caltech_inline_skate_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,49858ca4621d26593feb7dd2865d83d10493ba5da9a69ebc57c89624a8fa4a37,0c4c2c0c8ccc4aba,300.0,277.0,RGB,RGB,False,111360.0
caltech_joshua_tree_001,data/raw/caltech_joshua_tree_001.jpg,data/processed/caltech_joshua_tree_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,3d4d068416b2257db9f8150caf1ed1adde30e5ce0826a8ef564519c825b62d68,7151e4ad9196b298,232.0,300.0,RGB,RGB,False,142376.0
caltech_joshua_tree_002,data/raw/caltech_joshua_tree_002.jpg,data/processed/caltech_joshua_tree_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,72bef330aa8194b171d550487adb68a780b729a7d8896e0bf1a7d4a99e43ec50,4286862606034094,285.0,300.0,RGB,RGB,False,134739.0
caltech_joshua_tree_003,data/raw/caltech_joshua_tree_003.jpg,data/processed/caltech_joshua_tree_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,456ed0fa0e23343b9d0080a68dd147e57af12d22d939ff8673e900c7314f8c19,14357c4672726523,300.0,268.0,RGB,RGB,False,116894.0
caltech_joshua_tree_004,data/raw/caltech_joshua_tree_004.jpg,data/processed/caltech_joshua_tree_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,793368c139726fd74d87cdaa6e94516eac0d70016f817dcc9b056bebb229ae68,e387abaa1ebec903,214.0,300.0,RGB,RGB,False,113945.0
caltech_joshua_tree_005,data/raw/caltech_joshua_tree_005.jpg,data/processed/caltech_joshua_tree_005.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,99e1351df1515bd331f2b1d3d6660073f3c54006f7845bbf1828af4737a92377,71b68dcd4a9a83c7,300.0,273.0,L,RGB,True,81828.0
caltech_joshua_tree_006,data/raw/caltech_joshua_tree_006.jpg,data/processed/caltech_joshua_tree_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,1383b7e6b9d49ddda38fd5a27230256a91e6914f5941ea1a3ba3dae607d03940,4b038dcd818562e7,258.0,300.0,RGB,RGB,False,147721.0
caltech_joshua_tree_007,data/raw/caltech_joshua_tree_007.jpg,data/processed/caltech_joshua_tree_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,605766adab38288ac97d7d7932e1f78fe46013359fbe6df4d614b805ac999124,8446a6254e2c1d0a,297.0,300.0,RGB,RGB,False,79942.0
caltech_joshua_tree_008,data/raw/caltech_joshua_tree_008.jpg,data/processed/caltech_joshua_tree_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,1b5970698012174a5f58ec8b70bd5f864a7c276f1bbb7abe2ab0ff982309977f,446abe96de3f134b,252.0,300.0,RGB,RGB,False,171543.0
caltech_joshua_tree_009,data/raw/caltech_joshua_tree_009.jpg,data/processed/caltech_joshua_tree_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,56d6797d3d1d0bfc1e2c1e0baf90621370ca952601311b71acfe6e4beabfe015,86960ece8e2d8fe6,293.0,300.0,RGB,RGB,False,158276.0
caltech_joshua_tree_010,data/raw/caltech_joshua_tree_010.jpg,data/processed/caltech_joshua_tree_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,abd0334a7d75a0148d92e88f166708382a7a29d566c9a8ce308733e8a0206234,f0707a7270b10529,209.0,300.0,RGB,RGB,False,124818.0
caltech_kangaroo_001,data/raw/caltech_kangaroo_001.jpg,data/processed/caltech_kangaroo_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,80b88ffa0e7e1069245ef4cc271efd385920a4108d00ad0e0b407b84f89f91a7,e1b4b5e781119c8e,300.0,204.0,RGB,RGB,False,80569.0
caltech_kangaroo_002,data/raw/caltech_kangaroo_002.jpg,data/processed/caltech_kangaroo_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,84aa260ada39ce0aa772513dc2d1452c92ff122d82a42d22f1613176c781fafb,d2527272331393b2,300.0,254.0,RGB,RGB,False,161934.0
caltech_kangaroo_003,data/raw/caltech_kangaroo_003.jpg,data/processed/caltech_kangaroo_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,1cd1ad2c97d646600d8ab6b3d5f8fc97c5dd3fdd3c89f73d1c4a8c10deebfb51,2620ccee56171e5e,279.0,300.0,RGB,RGB,False,198362.0
caltech_kangaroo_004,data/raw/caltech_kangaroo_004.jpg,data/processed/caltech_kangaroo_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,243672d7fdcef6362a6024a5126a736b76b5f20f86f5f7fee552f709d8406488,4b43422b8999ed2e,300.0,248.0,RGB,RGB,False,149326.0
caltech_kangaroo_005,data/raw/caltech_kangaroo_005.jpg,data/processed/caltech_kangaroo_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,6e9a5fdd6677fc62f751f7a54327d5138f5b71fba66bc4d6e041058929d5c479,d6f9e8fd6d766667,276.0,300.0,RGB,RGB,False,138067.0
caltech_kangaroo_006,data/raw/caltech_kangaroo_006.jpg,data/processed/caltech_kangaroo_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,fab5363ac583a1d4c87b864b19d7fb193e0db49c91c9b1a57318c4c27746c671,2386460389837ef9,245.0,300.0,RGB,RGB,False,90663.0
caltech_kangaroo_007,data/raw/caltech_kangaroo_007.jpg,data/processed/caltech_kangaroo_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,59fa7a18b646434234132d330acabebed201beff3cea6e542d8c8c1bcb0bf86a,dde2c45e66fcfc3e,164.0,300.0,RGB,RGB,False,81299.0
caltech_kangaroo_008,data/raw/caltech_kangaroo_008.jpg,data/processed/caltech_kangaroo_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,50d96739913fbf8555ee174dd29c50796d4d93f4a4abdb8826e8c9d950bc2b3e,6f637633a9b49d8d,287.0,300.0,RGB,RGB,False,135299.0
caltech_kangaroo_009,data/raw/caltech_kangaroo_009.jpg,data/processed/caltech_kangaroo_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,66f5067df708a99cd59c68923554d2a7c7eaddbf46c61ba4cd4c03ce540336ee,583a3e37979381c9,283.0,300.0,RGB,RGB,False,96482.0
caltech_kangaroo_010,data/raw/caltech_kangaroo_010.jpg,data/processed/caltech_kangaroo_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,ad9b67297d13c20c1501b4723d113982491c75d30b108d4040d61922411bba9c,75f2b391d4dedc64,274.0,300.0,RGB,RGB,False,204328.0
caltech_ketch_001,data/raw/caltech_ketch_001.jpg,data/processed/caltech_ketch_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,e2a4bd398f1b1e00d1481d454e0636ae5c472c878249fda3e3fa471f9e59591b,2361653531b9f476,300.0,225.0,RGB,RGB,False,89391.0
caltech_ketch_002,data/raw/caltech_ketch_002.jpg,data/processed/caltech_ketch_002.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,a18a8d64fd7301c33943b10466cf6774fb2df34bf4c8cbb0d7ce50efe3c8fd8d,c3e3eb6bada4d303,246.0,300.0,L,RGB,True,85715.0
caltech_ketch_003,data/raw/caltech_ketch_003.jpg,data/processed/caltech_ketch_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,588f4c0c9b457fc9f6823202d4c0cd105d74dec6e82525cf78d7523ca477eb9d,be3d6a6c615950ed,220.0,300.0,RGB,RGB,False,156920.0
caltech_ketch_004,data/raw/caltech_ketch_004.jpg,data/processed/caltech_ketch_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,a3421afac384ad1a09717534340c67c22ecfc02a490c174717c00eadce037cd5,7071b171e0a0f971,192.0,300.0,RGB,RGB,False,51758.0
caltech_ketch_005,data/raw/caltech_ketch_005.jpg,data/processed/caltech_ketch_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,142744007d8ec295fb7482a1a08ff48679b796f0a28066b0ab4640ed279960b0,74f4d5515355c527,300.0,239.0,RGB,RGB,False,83730.0
caltech_ketch_006,data/raw/caltech_ketch_006.jpg,data/processed/caltech_ketch_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,e2dde28bf4641dcbb214cd742dbbdccff72bd9deaa86e03d6ad6d4f712fe2f80,9495a9aba296bc2d,223.0,300.0,RGB,RGB,False,60822.0
caltech_ketch_007,data/raw/caltech_ketch_007.jpg,data/processed/caltech_ketch_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,ccf272599227af8c8216183faf9c115c84431b5e607448ca7f875849ebde9939,78a1636363617058,300.0,236.0,RGB,RGB,False,148858.0
caltech_ketch_008,data/raw/caltech_ketch_008.jpg,data/processed/caltech_ketch_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,5156ec9fc7333f2182d14eb7e78ba53955daee5054cd29d8889c98901bc79c88,282b4b4969ac68e8,233.0,300.0,RGB,RGB,False,98569.0
caltech_ketch_009,data/raw/caltech_ketch_009.jpg,data/processed/caltech_ketch_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,3bfeac34b25ea6f936c71e3e635e23c52287c224d063c2c2e73c57aafd3bc4e7,18b8a8ad85811d49,300.0,212.0,RGB,RGB,False,103477.0
caltech_ketch_010,data/raw/caltech_ketch_010.jpg,data/processed/caltech_ketch_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,6fd54c5947f3c38f42783eb52bd36005d9747289361d81796ce6ebae625645da,fdb5b9b09296c6c7,283.0,300.0,RGB,RGB,False,88045.0
caltech_lamp_001,data/raw/caltech_lamp_001.jpg,data/processed/caltech_lamp_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,fb36149a6e3b2636f3040778ca4ec99128373ce4729c1df168675d86ff9e7abf,1f8d4b030f4b0727,225.0,300.0,RGB,RGB,False,44811.0
caltech_lamp_002,data/raw/caltech_lamp_002.jpg,data/processed/caltech_lamp_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,98faad781df54052b4d7b8292d88f75c90a7478fb35cd4c03a39536226ccbdcb,b2f0687115711392,198.0,300.0,RGB,RGB,False,123797.0
caltech_lamp_003,data/raw/caltech_lamp_003.jpg,data/processed/caltech_lamp_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,8afec727bf5649cd9417870069e4b63febed3d5d8c03be51cb658265b83fd942,f0f079791761030b,229.0,300.0,RGB,RGB,False,37841.0
caltech_lamp_004,data/raw/caltech_lamp_004.jpg,data/processed/caltech_lamp_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,e60db7560c2a19e7679b3329042cb484db2520e146deb5097e92a837ebfcf74d,76363c5b23236123,204.0,300.0,RGB,RGB,False,52895.0
caltech_lamp_005,data/raw/caltech_lamp_005.jpg,data/processed/caltech_lamp_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,d6c3011a2187dc694df3e7b753161d07851e0fac51fc19465f3cd5d51bfc29bf,91f1f36363631333,203.0,300.0,RGB,RGB,False,80925.0
caltech_lamp_006,data/raw/caltech_lamp_006.jpg,data/processed/caltech_lamp_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,e8e3ca954807486d6d1bbdb988dda577201e1d37569dde821c44c5ea4ce4918a,7070313331230396,216.0,300.0,RGB,RGB,False,102116.0
caltech_lamp_007,data/raw/caltech_lamp_007.jpg,data/processed/caltech_lamp_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,4fcacee7c2cfd189171d5bf9dcd7ce5317091b6a9257cd75e810560b4d52f3e3,f77392d6a9cdce3e,210.0,300.0,RGB,RGB,False,98592.0
caltech_lamp_008,data/raw/caltech_lamp_008.jpg,data/processed/caltech_lamp_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,2066e2a72e6f317fd043daf5bb5cfb54b4ea6af263c070414e09ffc0c3fed63b,f8f1d3f1f8f8f80f,192.0,300.0,RGB,RGB,False,96969.0
caltech_lamp_009,data/raw/caltech_lamp_009.jpg,data/processed/caltech_lamp_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,872234de3df946786a59a7d6ef24d5312246e756ab44c63ba28bea1f6940f9bb,3694c8b2b6b2b2e8,288.0,300.0,RGB,RGB,False,122069.0
caltech_lamp_010,data/raw/caltech_lamp_010.jpg,data/processed/caltech_lamp_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,f98079cc03dc6419fbd8d9d1e570b1b606a5502d5369c8e2d53287c0ea62230d,1c8dc9cf0d8dcd8f,222.0,300.0,RGB,RGB,False,91903.0
