image_id,file_path,split
caltech_butterfly_001,data/processed/caltech_butterfly_001.png,test
caltech_saxophone_008,data/processed/caltech_saxophone_008.png,test
caltech_schooner_001,data/processed/caltech_schooner_001.png,test
caltech_tick_004,data/processed/caltech_tick_004.png,test
caltech_scissors_010,data/processed/caltech_scissors_010.png,test
caltech_snoopy_007,data/processed/caltech_snoopy_007.png,test
caltech_hedgehog_006,data/processed/caltech_hedgehog_006.png,test
caltech_pizza_004,data/processed/caltech_pizza_004.png,test
caltech_emu_005,data/processed/caltech_emu_005.png,test
caltech_menorah_003,data/processed/caltech_menorah_003.png,test
caltech_cougar_face_003,data/processed/caltech_cougar_face_003.png,test
caltech_accordion_009,data/processed/caltech_accordion_009.png,test
caltech_stegosaurus_009,data/processed/caltech_stegosaurus_009.png,test
caltech_elephant_004,data/processed/caltech_elephant_004.png,test
caltech_gerenuk_005,data/processed/caltech_gerenuk_005.png,test
caltech_elephant_007,data/processed/caltech_elephant_007.png,test
caltech_emu_010,data/processed/caltech_emu_010.png,test
caltech_rhino_003,data/processed/caltech_rhino_003.png,test
caltech_barrel_009,data/processed/caltech_barrel_009.png,test
caltech_schooner_010,data/processed/caltech_schooner_010.png,test
caltech_ceiling_fan_008,data/processed/caltech_ceiling_fan_008.png,test
caltech_stegosaurus_001,data/processed/caltech_stegosaurus_001.png,test
caltech_rooster_007,data/processed/caltech_rooster_007.png,test
caltech_soccer_ball_003,data/processed/caltech_soccer_ball_003.png,test
caltech_beaver_003,data/processed/caltech_beaver_003.png,test
caltech_kangaroo_006,data/processed/caltech_kangaroo_006.png,test
caltech_starfish_006,data/processed/caltech_starfish_006.png,test
caltech_windsor_chair_010,data/processed/caltech_windsor_chair_010.png,test
caltech_menorah_001,data/processed/caltech_menorah_001.png,test
caltech_ibis_005,data/processed/caltech_ibis_005.png,test
caltech_metronome_003,data/processed/caltech_metronome_003.png,test
caltech_mandolin_001,data/processed/caltech_mandolin_001.png,test
caltech_wrench_004,data/processed/caltech_wrench_004.png,test
caltech_lobster_002,data/processed/caltech_lobster_002.png,test
caltech_saxophone_009,data/processed/caltech_saxophone_009.png,test
caltech_lotus_002,data/processed/caltech_lotus_002.png,test
caltech_scorpion_001,data/processed/caltech_scorpion_001.png,test
caltech_BACKGROUND_Google_002,data/processed/caltech_BACKGROUND_Google_002.png,test
caltech_BACKGROUND_Google_005,data/processed/caltech_BACKGROUND_Google_005.png,test
caltech_panda_005,data/processed/caltech_panda_005.png,test
caltech_chandelier_007,data/processed/caltech_chandelier_007.png,test
caltech_windsor_chair_009,data/processed/caltech_windsor_chair_009.png,test
caltech_water_lilly_010,data/processed/caltech_water_lilly_010.png,test
caltech_snoopy_003,data/processed/caltech_snoopy_003.png,test
caltech_wrench_005,data/processed/caltech_wrench_005.png,test
caltech_revolver_008,data/processed/caltech_revolver_008.png,test
caltech_ketch_004,data/processed/caltech_ketch_004.png,test
caltech_sea_horse_006,data/processed/caltech_sea_horse_006.png,test
caltech_Leopards_005,data/processed/caltech_Leopards_005.png,test
caltech_Faces_005,data/processed/caltech_Faces_005.png,test
caltech_water_lilly_003,data/processed/caltech_water_lilly_003.png,test
caltech_umbrella_001,data/processed/caltech_umbrella_001.png,test
caltech_elephant_010,data/processed/caltech_elephant_010.png,test
caltech_buddha_007,data/processed/caltech_buddha_007.png,test
caltech_okapi_001,data/processed/caltech_okapi_001.png,test
caltech_ferry_009,data/processed/caltech_ferry_009.png,test
caltech_camera_010,data/processed/caltech_camera_010.png,test
caltech_car_side_002,data/processed/caltech_car_side_002.png,test
caltech_pagoda_006,data/processed/caltech_pagoda_006.png,test
caltech_watch_008,data/processed/caltech_watch_008.png,test
caltech_brain_004,data/processed/caltech_brain_004.png,test
caltech_ketch_003,data/processed/caltech_ketch_003.png,test
caltech_car_side_006,data/processed/caltech_car_side_006.png,test
caltech_Leopards_006,data/processed/caltech_Leopards_006.png,test
caltech_buddha_001,data/processed/caltech_buddha_001.png,test
caltech_brontosaurus_001,data/processed/caltech_brontosaurus_001.png,test
caltech_ketch_006,data/processed/caltech_ketch_006.png,test
caltech_rhino_006,data/processed/caltech_rhino_006.png,test
caltech_pizza_002,data/processed/caltech_pizza_002.png,test
caltech_sunflower_005,data/processed/caltech_sunflower_005.png,test
caltech_octopus_008,data/processed/caltech_octopus_008.png,test
caltech_euphonium_003,data/processed/caltech_euphonium_003.png,test
caltech_electric_guitar_007,data/processed/caltech_electric_guitar_007.png,test
caltech_rhino_002,data/processed/caltech_rhino_002.png,test
caltech_ibis_001,data/processed/caltech_ibis_001.png,test
caltech_snoopy_005,data/processed/caltech_snoopy_005.png,test
caltech_panda_004,data/processed/caltech_panda_004.png,test
caltech_brain_007,data/processed/caltech_brain_007.png,test
caltech_trilobite_007,data/processed/caltech_trilobite_007.png,test
caltech_nautilus_006,data/processed/caltech_nautilus_006.png,test
caltech_bonsai_001,data/processed/caltech_bonsai_001.png,test
caltech_ferry_001,data/processed/caltech_ferry_001.png,test
caltech_pizza_010,data/processed/caltech_pizza_010.png,test
caltech_snoopy_004,data/processed/caltech_snoopy_004.png,test
caltech_stop_sign_001,data/processed/caltech_stop_sign_001.png,test
caltech_saxophone_006,data/processed/caltech_saxophone_006.png,test
caltech_strawberry_004,data/processed/caltech_strawberry_004.png,test
caltech_okapi_005,data/processed/caltech_okapi_005.png,test
caltech_llama_003,data/processed/caltech_llama_003.png,test
caltech_Faces_004,data/processed/caltech_Faces_004.png,test
caltech_lamp_005,data/processed/caltech_lamp_005.png,test
caltech_pagoda_003,data/processed/caltech_pagoda_003.png,test
kodim09,data/processed/kodim09.png,test
caltech_headphone_002,data/processed/caltech_headphone_002.png,test
caltech_ceiling_fan_010,data/processed/caltech_ceiling_fan_010.png,test
caltech_menorah_007,data/processed/caltech_menorah_007.png,test
caltech_pyramid_002,data/processed/caltech_pyramid_002.png,test
edge_04_sharp_ui_graphics,data/processed/edge_04_sharp_ui_graphics.png,test
caltech_brain_008,data/processed/caltech_brain_008.png,test
caltech_stegosaurus_007,data/processed/caltech_stegosaurus_007.png,test
caltech_barrel_006,data/processed/caltech_barrel_006.png,test
caltech_wild_cat_003,data/processed/caltech_wild_cat_003.png,test
caltech_water_lilly_006,data/processed/caltech_water_lilly_006.png,test
edge_05_clean_flat_poster,data/processed/edge_05_clean_flat_poster.png,test
caltech_scissors_008,data/processed/caltech_scissors_008.png,test
caltech_grand_piano_006,data/processed/caltech_grand_piano_006.png,test
caltech_platypus_002,data/processed/caltech_platypus_002.png,test
caltech_lotus_004,data/processed/caltech_lotus_004.png,test
caltech_crocodile_008,data/processed/caltech_crocodile_008.png,test
caltech_ant_006,data/processed/caltech_ant_006.png,test
caltech_hedgehog_005,data/processed/caltech_hedgehog_005.png,test
caltech_platypus_003,data/processed/caltech_platypus_003.png,test
caltech_trilobite_002,data/processed/caltech_trilobite_002.png,test
caltech_elephant_009,data/processed/caltech_elephant_009.png,test
caltech_chair_003,data/processed/caltech_chair_003.png,test
caltech_grand_piano_007,data/processed/caltech_grand_piano_007.png,test
