image_id,original_filename,file_path,source_dataset,source_category,file_format,original_width,original_height,number_of_channels,file_size
caltech_emu_008,caltech_emu_008.jpg,data/raw/caltech_emu_008.jpg,Caltech-101,emu,JPEG,300,225,3,23824
caltech_emu_009,caltech_emu_009.jpg,data/raw/caltech_emu_009.jpg,Caltech-101,emu,JPEG,300,253,3,17970
caltech_emu_010,caltech_emu_010.jpg,data/raw/caltech_emu_010.jpg,Caltech-101,emu,JPEG,300,260,3,20269
caltech_euphonium_001,caltech_euphonium_001.jpg,data/raw/caltech_euphonium_001.jpg,Caltech-101,euphonium,JPEG,300,208,3,16755
caltech_euphonium_002,caltech_euphonium_002.jpg,data/raw/caltech_euphonium_002.jpg,Caltech-101,euphonium,JPEG,300,225,3,17014
caltech_euphonium_003,caltech_euphonium_003.jpg,data/raw/caltech_euphonium_003.jpg,Caltech-101,euphonium,JPEG,300,160,3,10112
caltech_euphonium_004,caltech_euphonium_004.jpg,data/raw/caltech_euphonium_004.jpg,Caltech-101,euphonium,JPEG,300,225,3,15421
caltech_euphonium_005,caltech_euphonium_005.jpg,data/raw/caltech_euphonium_005.jpg,Caltech-101,euphonium,JPEG,300,187,3,11533
caltech_euphonium_006,caltech_euphonium_006.jpg,data/raw/caltech_euphonium_006.jpg,Caltech-101,euphonium,JPEG,300,174,3,11172
caltech_euphonium_007,caltech_euphonium_007.jpg,data/raw/caltech_euphonium_007.jpg,Caltech-101,euphonium,JPEG,300,199,3,14991
caltech_euphonium_008,caltech_euphonium_008.jpg,data/raw/caltech_euphonium_008.jpg,Caltech-101,euphonium,JPEG,300,181,3,12676
caltech_euphonium_009,caltech_euphonium_009.jpg,data/raw/caltech_euphonium_009.jpg,Caltech-101,euphonium,JPEG,300,185,3,14360
caltech_euphonium_010,caltech_euphonium_010.jpg,data/raw/caltech_euphonium_010.jpg,Caltech-101,euphonium,JPEG,300,170,3,13219
caltech_ewer_001,caltech_ewer_001.jpg,data/raw/caltech_ewer_001.jpg,Caltech-101,ewer,JPEG,172,300,3,12402
caltech_ewer_002,caltech_ewer_002.jpg,data/raw/caltech_ewer_002.jpg,Caltech-101,ewer,JPEG,187,300,3,16271
caltech_ewer_003,caltech_ewer_003.jpg,data/raw/caltech_ewer_003.jpg,Caltech-101,ewer,JPEG,200,300,3,6961
caltech_ewer_004,caltech_ewer_004.jpg,data/raw/caltech_ewer_004.jpg,Caltech-101,ewer,JPEG,192,300,3,8602
caltech_ewer_005,caltech_ewer_005.jpg,data/raw/caltech_ewer_005.jpg,Caltech-101,ewer,JPEG,228,300,3,13825
caltech_ewer_006,caltech_ewer_006.jpg,data/raw/caltech_ewer_006.jpg,Caltech-101,ewer,JPEG,236,300,3,20508
caltech_ewer_007,caltech_ewer_007.jpg,data/raw/caltech_ewer_007.jpg,Caltech-101,ewer,JPEG,205,300,3,10514
caltech_ewer_008,caltech_ewer_008.jpg,data/raw/caltech_ewer_008.jpg,Caltech-101,ewer,JPEG,241,300,3,11699
caltech_ewer_009,caltech_ewer_009.jpg,data/raw/caltech_ewer_009.jpg,Caltech-101,ewer,JPEG,300,225,3,9717
caltech_ewer_010,caltech_ewer_010.jpg,data/raw/caltech_ewer_010.jpg,Caltech-101,ewer,JPEG,215,300,3,14617
caltech_ferry_001,caltech_ferry_001.jpg,data/raw/caltech_ferry_001.jpg,Caltech-101,ferry,JPEG,300,244,3,17780
caltech_ferry_002,caltech_ferry_002.jpg,data/raw/caltech_ferry_002.jpg,Caltech-101,ferry,JPEG,300,193,3,9924
caltech_ferry_003,caltech_ferry_003.jpg,data/raw/caltech_ferry_003.jpg,Caltech-101,ferry,JPEG,300,163,3,13938
caltech_ferry_004,caltech_ferry_004.jpg,data/raw/caltech_ferry_004.jpg,Caltech-101,ferry,JPEG,300,225,3,13690
caltech_ferry_005,caltech_ferry_005.jpg,data/raw/caltech_ferry_005.jpg,Caltech-101,ferry,JPEG,300,178,3,11739
caltech_ferry_006,caltech_ferry_006.jpg,data/raw/caltech_ferry_006.jpg,Caltech-101,ferry,JPEG,300,180,3,11092
caltech_ferry_007,caltech_ferry_007.jpg,data/raw/caltech_ferry_007.jpg,Caltech-101,ferry,JPEG,300,151,3,8328
caltech_ferry_008,caltech_ferry_008.jpg,data/raw/caltech_ferry_008.jpg,Caltech-101,ferry,JPEG,300,179,3,17820
caltech_ferry_009,caltech_ferry_009.jpg,data/raw/caltech_ferry_009.jpg,Caltech-101,ferry,JPEG,300,186,3,13270
caltech_ferry_010,caltech_ferry_010.jpg,data/raw/caltech_ferry_010.jpg,Caltech-101,ferry,JPEG,300,225,3,7346
caltech_flamingo_001,caltech_flamingo_001.jpg,data/raw/caltech_flamingo_001.jpg,Caltech-101,flamingo,JPEG,250,300,3,8567
caltech_flamingo_002,caltech_flamingo_002.jpg,data/raw/caltech_flamingo_002.jpg,Caltech-101,flamingo,JPEG,80,300,3,5712
caltech_flamingo_003,caltech_flamingo_003.jpg,data/raw/caltech_flamingo_003.jpg,Caltech-101,flamingo,JPEG,225,300,3,17282
caltech_flamingo_004,caltech_flamingo_004.jpg,data/raw/caltech_flamingo_004.jpg,Caltech-101,flamingo,JPEG,300,225,3,20940
caltech_flamingo_005,caltech_flamingo_005.jpg,data/raw/caltech_flamingo_005.jpg,Caltech-101,flamingo,JPEG,300,300,3,10015
caltech_flamingo_006,caltech_flamingo_006.jpg,data/raw/caltech_flamingo_006.jpg,Caltech-101,flamingo,JPEG,277,300,3,7734
caltech_flamingo_007,caltech_flamingo_007.jpg,data/raw/caltech_flamingo_007.jpg,Caltech-101,flamingo,JPEG,212,300,3,6035
caltech_flamingo_008,caltech_flamingo_008.jpg,data/raw/caltech_flamingo_008.jpg,Caltech-101,flamingo,JPEG,181,300,3,6649
caltech_flamingo_009,caltech_flamingo_009.jpg,data/raw/caltech_flamingo_009.jpg,Caltech-101,flamingo,JPEG,182,300,3,9285
caltech_flamingo_010,caltech_flamingo_010.jpg,data/raw/caltech_flamingo_010.jpg,Caltech-101,flamingo,JPEG,300,219,3,12455
caltech_flamingo_head_001,caltech_flamingo_head_001.jpg,data/raw/caltech_flamingo_head_001.jpg,Caltech-101,flamingo_head,JPEG,200,300,3,8515
caltech_flamingo_head_002,caltech_flamingo_head_002.jpg,data/raw/caltech_flamingo_head_002.jpg,Caltech-101,flamingo_head,JPEG,205,300,3,16642
caltech_flamingo_head_003,caltech_flamingo_head_003.jpg,data/raw/caltech_flamingo_head_003.jpg,Caltech-101,flamingo_head,JPEG,217,300,3,8271
caltech_flamingo_head_004,caltech_flamingo_head_004.jpg,data/raw/caltech_flamingo_head_004.jpg,Caltech-101,flamingo_head,JPEG,300,249,3,5957
caltech_flamingo_head_005,caltech_flamingo_head_005.jpg,data/raw/caltech_flamingo_head_005.jpg,Caltech-101,flamingo_head,JPEG,300,278,3,11684
caltech_flamingo_head_006,caltech_flamingo_head_006.jpg,data/raw/caltech_flamingo_head_006.jpg,Caltech-101,flamingo_head,JPEG,300,283,3,5386
caltech_flamingo_head_007,caltech_flamingo_head_007.jpg,data/raw/caltech_flamingo_head_007.jpg,Caltech-101,flamingo_head,JPEG,300,236,3,15621
caltech_flamingo_head_008,caltech_flamingo_head_008.jpg,data/raw/caltech_flamingo_head_008.jpg,Caltech-101,flamingo_head,JPEG,300,214,3,11438
caltech_flamingo_head_009,caltech_flamingo_head_009.jpg,data/raw/caltech_flamingo_head_009.jpg,Caltech-101,flamingo_head,JPEG,196,300,3,9834
caltech_flamingo_head_010,caltech_flamingo_head_010.jpg,data/raw/caltech_flamingo_head_010.jpg,Caltech-101,flamingo_head,JPEG,225,300,3,15724
caltech_garfield_001,caltech_garfield_001.jpg,data/raw/caltech_garfield_001.jpg,Caltech-101,garfield,JPEG,221,300,1,13974
caltech_garfield_002,caltech_garfield_002.jpg,data/raw/caltech_garfield_002.jpg,Caltech-101,garfield,JPEG,266,300,3,21202
caltech_garfield_003,caltech_garfield_003.jpg,data/raw/caltech_garfield_003.jpg,Caltech-101,garfield,JPEG,143,300,3,13909
caltech_garfield_004,caltech_garfield_004.jpg,data/raw/caltech_garfield_004.jpg,Caltech-101,garfield,JPEG,194,300,3,16181
caltech_garfield_005,caltech_garfield_005.jpg,data/raw/caltech_garfield_005.jpg,Caltech-101,garfield,JPEG,300,300,3,16297
caltech_garfield_006,caltech_garfield_006.jpg,data/raw/caltech_garfield_006.jpg,Caltech-101,garfield,JPEG,225,300,3,16463
caltech_garfield_007,caltech_garfield_007.jpg,data/raw/caltech_garfield_007.jpg,Caltech-101,garfield,JPEG,262,300,3,13989
caltech_garfield_008,caltech_garfield_008.jpg,data/raw/caltech_garfield_008.jpg,Caltech-101,garfield,JPEG,300,298,3,21144
caltech_garfield_009,caltech_garfield_009.jpg,data/raw/caltech_garfield_009.jpg,Caltech-101,garfield,JPEG,292,300,3,8622
caltech_garfield_010,caltech_garfield_010.jpg,data/raw/caltech_garfield_010.jpg,Caltech-101,garfield,JPEG,227,300,3,16400
caltech_gerenuk_001,caltech_gerenuk_001.jpg,data/raw/caltech_gerenuk_001.jpg,Caltech-101,gerenuk,JPEG,295,300,3,26104
caltech_gerenuk_002,caltech_gerenuk_002.jpg,data/raw/caltech_gerenuk_002.jpg,Caltech-101,gerenuk,JPEG,300,300,3,21503
caltech_gerenuk_003,caltech_gerenuk_003.jpg,data/raw/caltech_gerenuk_003.jpg,Caltech-101,gerenuk,JPEG,274,300,3,19332
caltech_gerenuk_004,caltech_gerenuk_004.jpg,data/raw/caltech_gerenuk_004.jpg,Caltech-101,gerenuk,JPEG,265,300,3,27884
caltech_gerenuk_005,caltech_gerenuk_005.jpg,data/raw/caltech_gerenuk_005.jpg,Caltech-101,gerenuk,JPEG,257,300,3,13809
caltech_gerenuk_006,caltech_gerenuk_006.jpg,data/raw/caltech_gerenuk_006.jpg,Caltech-101,gerenuk,JPEG,261,300,3,23589
caltech_gerenuk_007,caltech_gerenuk_007.jpg,data/raw/caltech_gerenuk_007.jpg,Caltech-101,gerenuk,JPEG,300,180,3,18350
caltech_gerenuk_008,caltech_gerenuk_008.jpg,data/raw/caltech_gerenuk_008.jpg,Caltech-101,gerenuk,JPEG,300,223,3,15707
caltech_gerenuk_009,caltech_gerenuk_009.jpg,data/raw/caltech_gerenuk_009.jpg,Caltech-101,gerenuk,JPEG,300,176,3,15784
caltech_gerenuk_010,caltech_gerenuk_010.jpg,data/raw/caltech_gerenuk_010.jpg,Caltech-101,gerenuk,JPEG,300,161,3,9604
caltech_gramophone_001,caltech_gramophone_001.jpg,data/raw/caltech_gramophone_001.jpg,Caltech-101,gramophone,JPEG,272,300,3,15903
caltech_gramophone_002,caltech_gramophone_002.jpg,data/raw/caltech_gramophone_002.jpg,Caltech-101,gramophone,JPEG,266,300,3,11868
caltech_gramophone_003,caltech_gramophone_003.jpg,data/raw/caltech_gramophone_003.jpg,Caltech-101,gramophone,JPEG,300,246,3,17570
caltech_gramophone_004,caltech_gramophone_004.jpg,data/raw/caltech_gramophone_004.jpg,Caltech-101,gramophone,JPEG,261,300,3,17292
caltech_gramophone_005,caltech_gramophone_005.jpg,data/raw/caltech_gramophone_005.jpg,Caltech-101,gramophone,JPEG,234,300,3,9987
caltech_gramophone_006,caltech_gramophone_006.jpg,data/raw/caltech_gramophone_006.jpg,Caltech-101,gramophone,JPEG,264,300,3,10324
caltech_gramophone_007,caltech_gramophone_007.jpg,data/raw/caltech_gramophone_007.jpg,Caltech-101,gramophone,JPEG,292,300,1,31712
caltech_gramophone_008,caltech_gramophone_008.jpg,data/raw/caltech_gramophone_008.jpg,Caltech-101,gramophone,JPEG,230,300,3,14108
caltech_gramophone_009,caltech_gramophone_009.jpg,data/raw/caltech_gramophone_009.jpg,Caltech-101,gramophone,JPEG,204,300,3,16444
caltech_gramophone_010,caltech_gramophone_010.jpg,data/raw/caltech_gramophone_010.jpg,Caltech-101,gramophone,JPEG,300,300,3,18165
caltech_grand_piano_001,caltech_grand_piano_001.jpg,data/raw/caltech_grand_piano_001.jpg,Caltech-101,grand_piano,JPEG,300,271,3,12948
caltech_grand_piano_002,caltech_grand_piano_002.jpg,data/raw/caltech_grand_piano_002.jpg,Caltech-101,grand_piano,JPEG,300,234,3,10277
caltech_grand_piano_003,caltech_grand_piano_003.jpg,data/raw/caltech_grand_piano_003.jpg,Caltech-101,grand_piano,JPEG,300,299,3,15793
caltech_grand_piano_004,caltech_grand_piano_004.jpg,data/raw/caltech_grand_piano_004.jpg,Caltech-101,grand_piano,JPEG,300,225,3,6691
caltech_grand_piano_005,caltech_grand_piano_005.jpg,data/raw/caltech_grand_piano_005.jpg,Caltech-101,grand_piano,JPEG,300,288,3,12827
caltech_grand_piano_006,caltech_grand_piano_006.jpg,data/raw/caltech_grand_piano_006.jpg,Caltech-101,grand_piano,JPEG,233,300,3,11443
caltech_grand_piano_007,caltech_grand_piano_007.jpg,data/raw/caltech_grand_piano_007.jpg,Caltech-101,grand_piano,JPEG,300,234,3,8586
caltech_grand_piano_008,caltech_grand_piano_008.jpg,data/raw/caltech_grand_piano_008.jpg,Caltech-101,grand_piano,JPEG,300,246,3,9811
caltech_grand_piano_009,caltech_grand_piano_009.jpg,data/raw/caltech_grand_piano_009.jpg,Caltech-101,grand_piano,JPEG,300,300,3,11140
caltech_grand_piano_010,caltech_grand_piano_010.jpg,data/raw/caltech_grand_piano_010.jpg,Caltech-101,grand_piano,JPEG,300,284,3,19015
caltech_hawksbill_001,caltech_hawksbill_001.jpg,data/raw/caltech_hawksbill_001.jpg,Caltech-101,hawksbill,JPEG,300,223,3,9950
caltech_hawksbill_002,caltech_hawksbill_002.jpg,data/raw/caltech_hawksbill_002.jpg,Caltech-101,hawksbill,JPEG,300,230,3,26465
caltech_hawksbill_003,caltech_hawksbill_003.jpg,data/raw/caltech_hawksbill_003.jpg,Caltech-101,hawksbill,JPEG,300,198,3,11580
caltech_hawksbill_004,caltech_hawksbill_004.jpg,data/raw/caltech_hawksbill_004.jpg,Caltech-101,hawksbill,JPEG,300,256,3,18892
caltech_hawksbill_005,caltech_hawksbill_005.jpg,data/raw/caltech_hawksbill_005.jpg,Caltech-101,hawksbill,JPEG,300,230,3,14234
caltech_hawksbill_006,caltech_hawksbill_006.jpg,data/raw/caltech_hawksbill_006.jpg,Caltech-101,hawksbill,JPEG,300,215,3,13277
caltech_hawksbill_007,caltech_hawksbill_007.jpg,data/raw/caltech_hawksbill_007.jpg,Caltech-101,hawksbill,JPEG,299,234,3,22266
caltech_hawksbill_008,caltech_hawksbill_008.jpg,data/raw/caltech_hawksbill_008.jpg,Caltech-101,hawksbill,JPEG,300,262,3,11325
caltech_hawksbill_009,caltech_hawksbill_009.jpg,data/raw/caltech_hawksbill_009.jpg,Caltech-101,hawksbill,JPEG,300,204,3,13825
caltech_hawksbill_010,caltech_hawksbill_010.jpg,data/raw/caltech_hawksbill_010.jpg,Caltech-101,hawksbill,JPEG,299,152,3,21336
caltech_headphone_001,caltech_headphone_001.jpg,data/raw/caltech_headphone_001.jpg,Caltech-101,headphone,JPEG,300,300,3,7372
caltech_headphone_002,caltech_headphone_002.jpg,data/raw/caltech_headphone_002.jpg,Caltech-101,headphone,JPEG,250,300,3,11792
caltech_headphone_003,caltech_headphone_003.jpg,data/raw/caltech_headphone_003.jpg,Caltech-101,headphone,JPEG,225,300,3,9888
caltech_headphone_004,caltech_headphone_004.jpg,data/raw/caltech_headphone_004.jpg,Caltech-101,headphone,JPEG,300,297,3,9704
caltech_headphone_005,caltech_headphone_005.jpg,data/raw/caltech_headphone_005.jpg,Caltech-101,headphone,JPEG,300,280,3,10415
caltech_headphone_006,caltech_headphone_006.jpg,data/raw/caltech_headphone_006.jpg,Caltech-101,headphone,JPEG,260,300,3,13922
caltech_headphone_007,caltech_headphone_007.jpg,data/raw/caltech_headphone_007.jpg,Caltech-101,headphone,JPEG,279,300,3,8901
caltech_headphone_008,caltech_headphone_008.jpg,data/raw/caltech_headphone_008.jpg,Caltech-101,headphone,JPEG,210,300,3,7287
caltech_headphone_009,caltech_headphone_009.jpg,data/raw/caltech_headphone_009.jpg,Caltech-101,headphone,JPEG,300,292,3,12863
caltech_headphone_010,caltech_headphone_010.jpg,data/raw/caltech_headphone_010.jpg,Caltech-101,headphone,JPEG,300,264,3,11409
caltech_hedgehog_001,caltech_hedgehog_001.jpg,data/raw/caltech_hedgehog_001.jpg,Caltech-101,hedgehog,JPEG,300,225,3,21449
caltech_hedgehog_002,caltech_hedgehog_002.jpg,data/raw/caltech_hedgehog_002.jpg,Caltech-101,hedgehog,JPEG,300,255,3,33682
caltech_hedgehog_003,caltech_hedgehog_003.jpg,data/raw/caltech_hedgehog_003.jpg,Caltech-101,hedgehog,JPEG,300,272,3,15474
caltech_hedgehog_004,caltech_hedgehog_004.jpg,data/raw/caltech_hedgehog_004.jpg,Caltech-101,hedgehog,JPEG,300,262,3,17760
caltech_hedgehog_005,caltech_hedgehog_005.jpg,data/raw/caltech_hedgehog_005.jpg,Caltech-101,hedgehog,JPEG,300,222,3,20078
caltech_hedgehog_006,caltech_hedgehog_006.jpg,data/raw/caltech_hedgehog_006.jpg,Caltech-101,hedgehog,JPEG,300,202,3,23010
caltech_hedgehog_007,caltech_hedgehog_007.jpg,data/raw/caltech_hedgehog_007.jpg,Caltech-101,hedgehog,JPEG,300,169,3,10671
caltech_hedgehog_008,caltech_hedgehog_008.jpg,data/raw/caltech_hedgehog_008.jpg,Caltech-101,hedgehog,JPEG,300,264,3,22418
caltech_hedgehog_009,caltech_hedgehog_009.jpg,data/raw/caltech_hedgehog_009.jpg,Caltech-101,hedgehog,JPEG,300,260,3,18283
caltech_hedgehog_010,caltech_hedgehog_010.jpg,data/raw/caltech_hedgehog_010.jpg,Caltech-101,hedgehog,JPEG,300,225,3,23064
caltech_helicopter_001,caltech_helicopter_001.jpg,data/raw/caltech_helicopter_001.jpg,Caltech-101,helicopter,JPEG,300,193,3,10285
caltech_helicopter_002,caltech_helicopter_002.jpg,data/raw/caltech_helicopter_002.jpg,Caltech-101,helicopter,JPEG,300,196,3,23616
caltech_helicopter_003,caltech_helicopter_003.jpg,data/raw/caltech_helicopter_003.jpg,Caltech-101,helicopter,JPEG,300,236,3,15983
caltech_helicopter_004,caltech_helicopter_004.jpg,data/raw/caltech_helicopter_004.jpg,Caltech-101,helicopter,JPEG,300,180,3,5839
caltech_helicopter_005,caltech_helicopter_005.jpg,data/raw/caltech_helicopter_005.jpg,Caltech-101,helicopter,JPEG,300,165,3,10197
caltech_helicopter_006,caltech_helicopter_006.jpg,data/raw/caltech_helicopter_006.jpg,Caltech-101,helicopter,JPEG,300,183,3,6337
caltech_helicopter_007,caltech_helicopter_007.jpg,data/raw/caltech_helicopter_007.jpg,Caltech-101,helicopter,JPEG,300,221,3,23508
caltech_helicopter_008,caltech_helicopter_008.jpg,data/raw/caltech_helicopter_008.jpg,Caltech-101,helicopter,JPEG,300,231,3,14055
caltech_helicopter_009,caltech_helicopter_009.jpg,data/raw/caltech_helicopter_009.jpg,Caltech-101,helicopter,JPEG,300,195,3,10706
caltech_helicopter_010,caltech_helicopter_010.jpg,data/raw/caltech_helicopter_010.jpg,Caltech-101,helicopter,JPEG,300,254,3,21031
caltech_ibis_001,caltech_ibis_001.jpg,data/raw/caltech_ibis_001.jpg,Caltech-101,ibis,JPEG,186,300,3,16440
caltech_ibis_002,caltech_ibis_002.jpg,data/raw/caltech_ibis_002.jpg,Caltech-101,ibis,JPEG,300,259,3,15061
caltech_ibis_003,caltech_ibis_003.jpg,data/raw/caltech_ibis_003.jpg,Caltech-101,ibis,JPEG,300,287,3,12943
caltech_ibis_004,caltech_ibis_004.jpg,data/raw/caltech_ibis_004.jpg,Caltech-101,ibis,JPEG,300,265,3,24593
caltech_ibis_005,caltech_ibis_005.jpg,data/raw/caltech_ibis_005.jpg,Caltech-101,ibis,JPEG,280,300,3,14679
caltech_ibis_006,caltech_ibis_006.jpg,data/raw/caltech_ibis_006.jpg,Caltech-101,ibis,JPEG,213,300,3,13039
caltech_ibis_007,caltech_ibis_007.jpg,data/raw/caltech_ibis_007.jpg,Caltech-101,ibis,JPEG,300,244,3,20911
caltech_ibis_008,caltech_ibis_008.jpg,data/raw/caltech_ibis_008.jpg,Caltech-101,ibis,JPEG,300,274,3,17697
caltech_ibis_009,caltech_ibis_009.jpg,data/raw/caltech_ibis_009.jpg,Caltech-101,ibis,JPEG,253,300,3,13550
caltech_ibis_010,caltech_ibis_010.jpg,data/raw/caltech_ibis_010.jpg,Caltech-101,ibis,JPEG,300,233,3,10794
caltech_inline_skate_001,caltech_inline_skate_001.jpg,data/raw/caltech_inline_skate_001.jpg,Caltech-101,inline_skate,JPEG,300,257,3,13328
caltech_inline_skate_002,caltech_inline_skate_002.jpg,data/raw/caltech_inline_skate_002.jpg,Caltech-101,inline_skate,JPEG,288,300,3,16643
caltech_inline_skate_003,caltech_inline_skate_003.jpg,data/raw/caltech_inline_skate_003.jpg,Caltech-101,inline_skate,JPEG,291,300,3,18258
caltech_inline_skate_004,caltech_inline_skate_004.jpg,data/raw/caltech_inline_skate_004.jpg,Caltech-101,inline_skate,JPEG,300,274,3,14850
caltech_inline_skate_005,caltech_inline_skate_005.jpg,data/raw/caltech_inline_skate_005.jpg,Caltech-101,inline_skate,JPEG,300,300,3,17814
caltech_inline_skate_006,caltech_inline_skate_006.jpg,data/raw/caltech_inline_skate_006.jpg,Caltech-101,inline_skate,JPEG,300,286,3,16659
caltech_inline_skate_007,caltech_inline_skate_007.jpg,data/raw/caltech_inline_skate_007.jpg,Caltech-101,inline_skate,JPEG,300,300,3,11502
caltech_inline_skate_008,caltech_inline_skate_008.jpg,data/raw/caltech_inline_skate_008.jpg,Caltech-101,inline_skate,JPEG,300,250,3,11776
caltech_inline_skate_009,caltech_inline_skate_009.jpg,data/raw/caltech_inline_skate_009.jpg,Caltech-101,inline_skate,JPEG,300,225,3,11539
caltech_inline_skate_010,caltech_inline_skate_010.jpg,data/raw/caltech_inline_skate_010.jpg,Caltech-101,inline_skate,JPEG,300,277,3,17071
caltech_joshua_tree_001,caltech_joshua_tree_001.jpg,data/raw/caltech_joshua_tree_001.jpg,Caltech-101,joshua_tree,JPEG,232,300,3,20108
caltech_joshua_tree_002,caltech_joshua_tree_002.jpg,data/raw/caltech_joshua_tree_002.jpg,Caltech-101,joshua_tree,JPEG,285,300,3,19926
caltech_joshua_tree_003,caltech_joshua_tree_003.jpg,data/raw/caltech_joshua_tree_003.jpg,Caltech-101,joshua_tree,JPEG,300,268,3,15861
caltech_joshua_tree_004,caltech_joshua_tree_004.jpg,data/raw/caltech_joshua_tree_004.jpg,Caltech-101,joshua_tree,JPEG,214,300,3,16662
caltech_joshua_tree_005,caltech_joshua_tree_005.jpg,data/raw/caltech_joshua_tree_005.jpg,Caltech-101,joshua_tree,JPEG,300,273,1,16323
caltech_joshua_tree_006,caltech_joshua_tree_006.jpg,data/raw/caltech_joshua_tree_006.jpg,Caltech-101,joshua_tree,JPEG,258,300,3,19564
caltech_joshua_tree_007,caltech_joshua_tree_007.jpg,data/raw/caltech_joshua_tree_007.jpg,Caltech-101,joshua_tree,JPEG,297,300,3,10773
caltech_joshua_tree_008,caltech_joshua_tree_008.jpg,data/raw/caltech_joshua_tree_008.jpg,Caltech-101,joshua_tree,JPEG,252,300,3,25357
caltech_joshua_tree_009,caltech_joshua_tree_009.jpg,data/raw/caltech_joshua_tree_009.jpg,Caltech-101,joshua_tree,JPEG,293,300,3,23798
caltech_joshua_tree_010,caltech_joshua_tree_010.jpg,data/raw/caltech_joshua_tree_010.jpg,Caltech-101,joshua_tree,JPEG,209,300,3,18358
caltech_kangaroo_001,caltech_kangaroo_001.jpg,data/raw/caltech_kangaroo_001.jpg,Caltech-101,kangaroo,JPEG,300,204,3,10639
caltech_kangaroo_002,caltech_kangaroo_002.jpg,data/raw/caltech_kangaroo_002.jpg,Caltech-101,kangaroo,JPEG,300,254,3,23007
caltech_kangaroo_003,caltech_kangaroo_003.jpg,data/raw/caltech_kangaroo_003.jpg,Caltech-101,kangaroo,JPEG,279,300,3,29041
caltech_kangaroo_004,caltech_kangaroo_004.jpg,data/raw/caltech_kangaroo_004.jpg,Caltech-101,kangaroo,JPEG,300,248,3,24089
caltech_kangaroo_005,caltech_kangaroo_005.jpg,data/raw/caltech_kangaroo_005.jpg,Caltech-101,kangaroo,JPEG,276,300,3,17206
caltech_kangaroo_006,caltech_kangaroo_006.jpg,data/raw/caltech_kangaroo_006.jpg,Caltech-101,kangaroo,JPEG,245,300,3,11155
caltech_kangaroo_007,caltech_kangaroo_007.jpg,data/raw/caltech_kangaroo_007.jpg,Caltech-101,kangaroo,JPEG,164,300,3,11122
caltech_kangaroo_008,caltech_kangaroo_008.jpg,data/raw/caltech_kangaroo_008.jpg,Caltech-101,kangaroo,JPEG,287,300,3,16477
caltech_kangaroo_009,caltech_kangaroo_009.jpg,data/raw/caltech_kangaroo_009.jpg,Caltech-101,kangaroo,JPEG,283,300,3,12329
caltech_kangaroo_010,caltech_kangaroo_010.jpg,data/raw/caltech_kangaroo_010.jpg,Caltech-101,kangaroo,JPEG,274,300,3,31116
caltech_ketch_001,caltech_ketch_001.jpg,data/raw/caltech_ketch_001.jpg,Caltech-101,ketch,JPEG,300,225,3,11947
caltech_ketch_002,caltech_ketch_002.jpg,data/raw/caltech_ketch_002.jpg,Caltech-101,ketch,JPEG,246,300,1,16865
caltech_ketch_003,caltech_ketch_003.jpg,data/raw/caltech_ketch_003.jpg,Caltech-101,ketch,JPEG,220,300,3,25112
caltech_ketch_004,caltech_ketch_004.jpg,data/raw/caltech_ketch_004.jpg,Caltech-101,ketch,JPEG,192,300,3,7030
caltech_ketch_005,caltech_ketch_005.jpg,data/raw/caltech_ketch_005.jpg,Caltech-101,ketch,JPEG,300,239,3,10723
caltech_ketch_006,caltech_ketch_006.jpg,data/raw/caltech_ketch_006.jpg,Caltech-101,ketch,JPEG,223,300,3,7947
caltech_ketch_007,caltech_ketch_007.jpg,data/raw/caltech_ketch_007.jpg,Caltech-101,ketch,JPEG,300,236,3,20315
caltech_ketch_008,caltech_ketch_008.jpg,data/raw/caltech_ketch_008.jpg,Caltech-101,ketch,JPEG,233,300,3,13733
caltech_ketch_009,caltech_ketch_009.jpg,data/raw/caltech_ketch_009.jpg,Caltech-101,ketch,JPEG,300,212,3,15139
caltech_ketch_010,caltech_ketch_010.jpg,data/raw/caltech_ketch_010.jpg,Caltech-101,ketch,JPEG,283,300,3,10273
caltech_lamp_001,caltech_lamp_001.jpg,data/raw/caltech_lamp_001.jpg,Caltech-101,lamp,JPEG,225,300,3,8261
caltech_lamp_002,caltech_lamp_002.jpg,data/raw/caltech_lamp_002.jpg,Caltech-101,lamp,JPEG,198,300,3,15189
caltech_lamp_003,caltech_lamp_003.jpg,data/raw/caltech_lamp_003.jpg,Caltech-101,lamp,JPEG,229,300,3,5154
caltech_lamp_004,caltech_lamp_004.jpg,data/raw/caltech_lamp_004.jpg,Caltech-101,lamp,JPEG,204,300,3,6408
caltech_lamp_005,caltech_lamp_005.jpg,data/raw/caltech_lamp_005.jpg,Caltech-101,lamp,JPEG,203,300,3,10706
caltech_lamp_006,caltech_lamp_006.jpg,data/raw/caltech_lamp_006.jpg,Caltech-101,lamp,JPEG,216,300,3,13286
caltech_lamp_007,caltech_lamp_007.jpg,data/raw/caltech_lamp_007.jpg,Caltech-101,lamp,JPEG,210,300,3,11813
caltech_lamp_008,caltech_lamp_008.jpg,data/raw/caltech_lamp_008.jpg,Caltech-101,lamp,JPEG,192,300,3,13617
caltech_lamp_009,caltech_lamp_009.jpg,data/raw/caltech_lamp_009.jpg,Caltech-101,lamp,JPEG,288,300,3,14699
